Time Serie,EU/US,EU_pct,EU_cumpct,UK/US,UK_pct,UK_cumpct,INDIA/US,INDIA_pct,INDIA_cumpct,SRLNK/US,SRLNK_pct,SRLNK _cumpct
12/29/17,0.8318,-0.59,-7.94,0.7392,-0.58,26.72,63.46,-0.38,34.44,153.4,0.07,77.2
1/2/18,0.8299,-0.23,-8.17,0.7355,-0.5,26.22,63.5,-0.58,33.86,153.4,0,77.2
1/3/18,0.8313,0.17,-8,0.7395,0.54,26.77,63.4,0.06,33.92,153.6,0.13,77.33
1/4/18,0.8289,-0.29,-8.29,0.7386,-0.12,26.64,63.38,-0.16,33.76,153.6,0,77.33
1/5/18,0.8306,0.21,-8.08,0.7374,-0.16,26.48,63.48,-0.03,33.73,153.45,-0.1,77.23
1/8/18,0.8352,0.55,-7.53,0.7371,-0.04,26.44,63.66,0.16,33.89,153.7,0.16,77.39
1/9/18,0.8388,0.43,-7.1,0.7398,0.37,26.81,63.58,0.28,34.17,153.7,0,77.39
1/10/18,0.8363,-0.3,-7.4,0.74,0.03,26.83,63.65,-0.13,34.04,153.75,0.03,77.42
1/11/18,0.8309,-0.65,-8.04,0.7384,-0.22,26.62,63.61,0.11,34.15,153.7,-0.03,77.39
1/12/18,0.8244,-0.78,-8.82,0.7305,-1.07,25.55,64.01,-0.06,34.09,153.9,0.13,77.52
1/16/18,0.8167,-0.93,-9.76,0.726,-0.62,24.93,63.88,0.63,34.72,153.85,-0.03,77.49
1/17/18,0.8177,0.12,-9.64,0.7234,-0.36,24.57,63.87,-0.2,34.52,153.9,0.03,77.52
1/18/18,0.8171,-0.07,-9.71,0.72,-0.47,24.1,63.84,-0.02,34.5,153.75,-0.1,77.42
1/19/18,0.8171,0,-9.71,0.7217,0.24,24.34,63.88,-0.05,34.45,153.75,0,77.42
1/22/18,0.8177,0.07,-9.64,0.7172,-0.62,23.72,63.76,0.06,34.51,154,0.16,77.59
1/23/18,0.8145,-0.39,-10.03,0.7159,-0.18,23.53,63.69,-0.19,34.32,154.1,0.06,77.65
1/24/18,0.8071,-0.91,-10.94,0.7043,-1.62,21.91,63.52,-0.11,34.21,153.7,-0.26,77.39
1/25/18,0.8008,-0.78,-11.72,0.7011,-0.45,21.46,63.58,-0.27,33.94,153.7,0,77.39
1/26/18,0.805,0.52,-11.19,0.7053,0.6,22.06,63.57,0.09,34.03,153.65,-0.03,77.36
1/29/18,0.8096,0.57,-10.62,0.7121,0.96,23.02,63.65,-0.02,34.01,153.65,0,77.36
1/30/18,0.8071,-0.31,-10.93,0.708,-0.58,22.45,63.58,0.13,34.14,153.9,0.16,77.52
1/31/18,0.8046,-0.31,-11.24,0.7047,-0.47,21.98,63.97,-0.11,34.03,153.9,0,77.52
2/1/18,0.8012,-0.42,-11.66,0.7019,-0.4,21.58,64.11,0.61,34.64,154.05,0.1,77.62
2/2/18,0.8035,0.29,-11.37,0.7079,0.85,22.44,64.06,0.22,34.86,154.2,0.1,77.72
2/5/18,0.8053,0.22,-11.15,0.7132,0.75,23.19,64.23,-0.08,34.78,154.2,0,77.72
2/6/18,0.8077,0.3,-10.85,0.7168,0.5,23.69,64.23,0.27,35.05,154.65,0.29,78.01
2/7/18,0.8143,0.82,-10.03,0.7204,0.5,24.19,64.27,0,35.05,154.5,-0.1,77.91
2/8/18,0.8171,0.34,-9.69,0.7186,-0.25,23.94,64.37,0.06,35.11,154.3,-0.13,77.78
2/9/18,0.8179,0.1,-9.59,0.725,0.89,24.84,64.29,0.16,35.27,154.3,0,77.78
2/12/18,0.8152,-0.33,-9.92,0.7236,-0.19,24.64,64.27,-0.12,35.15,154.85,0.36,78.14
2/13/18,0.8089,-0.77,-10.7,0.7198,-0.53,24.12,64.1,-0.03,35.12,154.85,0,78.14
2/14/18,0.8067,-0.27,-10.97,0.7166,-0.44,23.67,63.93,-0.27,34.85,155.5,0.42,78.56
2/15/18,0.8012,-0.68,-11.65,0.7112,-0.75,22.92,64.21,-0.27,34.58,154.85,-0.42,78.14
2/16/18,0.8037,0.31,-11.34,0.7115,0.04,22.96,64.83,0.44,35.02,155.1,0.16,78.3
2/20/18,0.8098,0.76,-10.58,0.7132,0.24,23.2,64.76,0.97,35.99,155.4,0.19,78.49
2/21/18,0.8121,0.28,-10.29,0.7171,0.55,23.75,65.01,-0.11,35.88,155.15,-0.16,78.33
2/22/18,0.8113,-0.1,-10.39,0.7174,0.04,23.79,64.71,0.39,36.27,155.15,0,78.33
2/23/18,0.8131,0.22,-10.17,0.7154,-0.28,23.51,64.78,-0.46,35.81,155.1,-0.03,78.3
2/26/18,0.8133,0.02,-10.15,0.7167,0.18,23.69,64.84,0.11,35.92,154.8,-0.19,78.11
2/27/18,0.8171,0.47,-9.68,0.7191,0.33,24.03,65.2,0.09,36.01,154.8,0,78.11
2/28/18,0.8189,0.22,-9.46,0.725,0.82,24.85,65.2,0.56,36.57,154.95,0.1,78.21
3/1/18,0.8186,-0.04,-9.5,0.727,0.28,25.12,65.24,0,36.57,154.95,0,78.21
3/2/18,0.8121,-0.79,-10.29,0.7263,-0.1,25.03,65.06,0.06,36.63,155.15,0.13,78.33
3/5/18,0.811,-0.14,-10.43,0.7217,-0.63,24.39,64.9,-0.28,36.35,154.9,-0.16,78.17
3/6/18,0.8055,-0.68,-11.1,0.7201,-0.22,24.17,64.86,-0.25,36.1,155,0.06,78.24
3/7/18,0.8066,0.14,-10.97,0.72,-0.01,24.16,65.15,-0.06,36.04,155.3,0.19,78.43
3/8/18,0.8121,0.68,-10.29,0.7234,0.47,24.63,65.12,0.45,36.49,155.35,0.03,78.46
3/9/18,0.8113,-0.1,-10.38,0.7213,-0.29,24.34,65,-0.05,36.44,155.4,0.03,78.5
3/12/18,0.8118,0.06,-10.32,0.7195,-0.25,24.09,64.85,-0.18,36.26,155.6,0.13,78.62
3/13/18,0.8066,-0.64,-10.96,0.7149,-0.64,23.45,64.84,-0.23,36.03,155.65,0.03,78.66
3/14/18,0.8089,0.29,-10.68,0.7171,0.31,23.76,64.94,-0.02,36.01,155.8,0.1,78.75
3/15/18,0.8116,0.33,-10.34,0.7168,-0.04,23.72,64.97,0.15,36.16,155.95,0.1,78.85
3/16/18,0.8143,0.33,-10.01,0.7184,0.22,23.94,65.21,0.05,36.21,155.95,0,78.85
3/19/18,0.8111,-0.39,-10.4,0.7127,-0.79,23.15,65.19,0.37,36.58,156,0.03,78.88
3/20/18,0.8149,0.47,-9.94,0.7136,0.13,23.27,65.2,-0.03,36.55,156.05,0.03,78.91
3/21/18,0.8151,0.02,-9.91,0.711,-0.36,22.91,65.1,0.02,36.57,156,-0.03,78.88
3/22/18,0.8123,-0.34,-10.25,0.7093,-0.24,22.67,64.98,-0.15,36.42,156.1,0.06,78.95
3/23/18,0.8091,-0.39,-10.65,0.7067,-0.37,22.3,64.83,-0.18,36.24,156.1,0,78.95
3/26/18,0.8039,-0.64,-11.29,0.7024,-0.61,21.69,64.98,-0.23,36.01,156,-0.06,78.88
3/27/18,0.8058,0.24,-11.05,0.7062,0.54,22.24,65.15,0.23,36.24,156,0,78.88
3/28/18,0.8097,0.48,-10.57,0.7087,0.35,22.59,65.12,0.26,36.5,155.6,-0.26,78.62
3/29/18,0.8132,0.43,-10.14,0.7128,0.58,23.17,65.11,-0.05,36.45,155.6,0,78.62
3/30/18,0.8117,-0.18,-10.32,0.7129,0.01,23.18,65.11,-0.02,36.43,155.6,0,78.62
4/2/18,0.8138,0.26,-10.06,0.7127,-0.03,23.15,65,0,36.43,155.15,-0.29,78.34
4/3/18,0.8156,0.22,-9.84,0.7108,-0.27,22.89,65.08,-0.17,36.26,155.75,0.39,78.72
4/4/18,0.8135,-0.26,-10.1,0.7104,-0.06,22.83,64.92,0.12,36.38,155.85,0.06,78.79
4/5/18,0.8177,0.52,-9.58,0.7147,0.61,23.44,64.95,-0.25,36.13,155.4,-0.29,78.5
4/6/18,0.8147,-0.37,-9.95,0.7098,-0.69,22.75,64.95,0.05,36.18,155.4,0,78.5
4/9/18,0.8117,-0.37,-10.32,0.7074,-0.34,22.41,64.95,0,36.18,155.45,0.03,78.53
4/10/18,0.8105,-0.15,-10.47,0.7062,-0.17,22.24,65.26,0,36.18,155.45,0,78.53
4/11/18,0.8075,-0.37,-10.84,0.7045,-0.24,22,65.28,0.48,36.66,155.6,0.1,78.63
4/12/18,0.8117,0.52,-10.32,0.702,-0.35,21.65,65.27,0.03,36.69,155.6,0,78.63
4/13/18,0.8116,-0.01,-10.33,0.7015,-0.07,21.58,65.46,-0.02,36.67,155.6,0,78.63
4/16/18,0.8082,-0.42,-10.75,0.6977,-0.54,21.03,65.66,0.29,36.96,155.8,0.13,78.76
4/17/18,0.81,0.22,-10.53,0.6993,0.23,21.26,65.62,0.31,37.27,156.3,0.32,79.08
4/18/18,0.8078,-0.27,-10.8,0.7029,0.51,21.78,65.79,-0.06,37.21,156.3,0,79.08
4/19/18,0.8106,0.35,-10.45,0.7046,0.24,22.02,66.15,0.26,37.47,156.05,-0.16,78.92
4/20/18,0.8142,0.44,-10.01,0.7126,1.14,23.16,66.42,0.55,38.02,156.3,0.16,79.08
4/23/18,0.8186,0.54,-9.47,0.7167,0.58,23.73,66.36,0.41,38.43,156.75,0.29,79.36
4/24/18,0.8179,-0.09,-9.55,0.7156,-0.15,23.58,66.92,-0.09,38.34,156.85,0.06,79.43
4/25/18,0.8212,0.4,-9.15,0.7173,0.24,23.82,66.8,0.84,39.18,157.6,0.48,79.91
4/26/18,0.8256,0.54,-8.61,0.718,0.1,23.91,66.68,-0.18,39,157.5,-0.06,79.84
4/27/18,0.8259,0.04,-8.58,0.7254,1.03,24.94,66.5,-0.18,38.82,157.6,0.06,79.91
4/30/18,0.8282,0.28,-8.3,0.7272,0.25,25.19,66.52,-0.27,38.55,157.6,0,79.91
5/1/18,0.8333,0.62,-7.68,0.7347,1.03,26.22,66.71,0.03,38.58,157.55,-0.03,79.87
5/2/18,0.8356,0.28,-7.41,0.7348,0.01,26.24,66.68,0.29,38.87,157.45,-0.06,79.81
5/3/18,0.8354,-0.02,-7.43,0.737,0.3,26.54,66.83,-0.05,38.82,157.65,0.13,79.94
5/4/18,0.8371,0.2,-7.23,0.7388,0.24,26.78,67.13,0.23,39.05,157.43,-0.14,79.8
5/7/18,0.8384,0.16,-7.07,0.7371,-0.23,26.55,67.12,0.45,39.5,157.43,0,79.8
5/8/18,0.843,0.55,-6.52,0.7396,0.34,26.89,67.25,-0.02,39.48,157.45,0.01,79.81
5/9/18,0.8437,0.08,-6.44,0.7371,-0.34,26.55,67.24,0.19,39.67,157.85,0.25,80.07
5/10/18,0.8406,-0.37,-6.81,0.7415,0.6,27.15,67.28,-0.02,39.65,157.7,-0.1,79.97
5/11/18,0.8368,-0.45,-7.26,0.7381,-0.46,26.69,67.55,0.06,39.71,157.7,0,79.97
5/14/18,0.835,-0.22,-7.47,0.7356,-0.34,26.35,68.07,0.4,40.11,157.95,0.16,80.13
5/15/18,0.8429,0.95,-6.53,0.7401,0.61,26.96,67.77,0.77,40.88,158,0.03,80.16
5/16/18,0.8483,0.64,-5.89,0.7419,0.24,27.21,67.76,-0.44,40.44,158,0,80.16
5/17/18,0.8476,-0.08,-5.97,0.7404,-0.2,27,68.04,-0.02,40.42,157.7,-0.19,79.97
5/18/18,0.8493,0.2,-5.77,0.7421,0.23,27.23,68.11,0.41,40.83,157.65,-0.03,79.94
5/21/18,0.8498,0.06,-5.71,0.7453,0.43,27.66,68.04,0.1,40.93,157.7,0.03,79.97
5/22/18,0.8487,-0.13,-5.84,0.7438,-0.2,27.46,68.38,-0.1,40.83,157.8,0.06,80.03
5/23/18,0.8552,0.77,-5.07,0.7496,0.78,28.24,68.32,0.5,41.33,157.75,-0.03,80
5/24/18,0.8526,-0.3,-5.38,0.7472,-0.32,27.92,67.78,-0.09,41.24,157.9,0.1,80.1
5/25/18,0.8572,0.54,-4.84,0.7507,0.47,28.39,67.78,-0.79,40.45,157.9,0,80.1
5/29/18,0.8657,0.99,-3.85,0.7543,0.48,28.87,67.46,0,40.45,157.85,-0.03,80.07
5/30/18,0.8573,-0.97,-4.82,0.7521,-0.29,28.58,67.4,-0.47,39.98,158,0.1,80.16
5/31/18,0.8569,-0.05,-4.86,0.7525,0.05,28.63,66.99,-0.09,39.89,158.15,0.09,80.26
6/1/18,0.8562,-0.08,-4.95,0.7486,-0.52,28.11,67.05,-0.61,39.28,158.55,0.25,80.51
6/4/18,0.855,-0.14,-5.09,0.7511,0.33,28.45,67.12,0.09,39.37,158.45,-0.06,80.45
6/5/18,0.8568,0.21,-4.87,0.7485,-0.35,28.1,66.87,0.1,39.47,158.2,-0.16,80.29
6/6/18,0.849,-0.91,-5.79,0.7447,-0.51,27.59,67.2,-0.37,39.1,158.6,0.25,80.54
6/7/18,0.8464,-0.31,-6.09,0.7448,0.01,27.61,67.56,0.49,39.59,158.8,0.13,80.67
6/8/18,0.8494,0.35,-5.74,0.7459,0.15,27.76,67.46,0.54,40.13,159,0.13,80.79
6/11/18,0.8473,-0.25,-5.98,0.747,0.15,27.9,67.48,-0.15,39.98,159.1,0.06,80.86
6/12/18,0.848,0.08,-5.9,0.7454,-0.21,27.69,67.6,0.03,40.01,159.4,0.19,81.04
6/13/18,0.8486,0.07,-5.83,0.7475,0.28,27.97,67.62,0.18,40.19,159.6,0.13,81.17
6/14/18,0.8595,1.28,-4.55,0.75,0.33,28.3,68.06,0.03,40.22,159.5,-0.06,81.11
6/15/18,0.8609,0.16,-4.38,0.7528,0.37,28.68,68.1,0.65,40.87,159.5,0,81.11
6/18/18,0.8616,0.08,-4.3,0.7549,0.28,28.96,68.3,0.06,40.93,159.8,0.19,81.29
6/19/18,0.8638,0.26,-4.05,0.7592,0.57,29.53,68.06,0.29,41.22,159.9,0.06,81.36
6/20/18,0.8627,-0.13,-4.17,0.7568,-0.32,29.21,67.94,-0.35,40.87,159.8,-0.06,81.29
6/21/18,0.8621,-0.07,-4.24,0.7547,-0.28,28.93,67.88,-0.18,40.69,159.4,-0.25,81.04
6/22/18,0.8598,-0.27,-4.51,0.7543,-0.05,28.88,68.09,-0.09,40.6,158.9,-0.31,80.73
6/25/18,0.8551,-0.55,-5.06,0.7534,-0.12,28.76,68.31,0.31,40.91,158.8,-0.06,80.67
6/26/18,0.8565,0.16,-4.89,0.7551,0.23,28.99,68.63,0.32,41.23,158.25,-0.35,80.32
6/27/18,0.863,0.76,-4.13,0.7611,0.79,29.78,68.81,0.47,41.7,158.25,0,80.32
6/28/18,0.8634,0.05,-4.09,0.7637,0.34,30.12,68.46,0.26,41.96,158.2,-0.03,80.29
6/29/18,0.8564,-0.81,-4.9,0.7577,-0.79,29.34,68.78,-0.51,41.45,158.2,0,80.29
7/2/18,0.8618,0.63,-4.27,0.7614,0.49,29.83,68.58,0.47,41.92,158.3,0.06,80.35
7/3/18,0.8581,-0.43,-4.7,0.7591,-0.3,29.52,68.89,-0.29,41.63,158.3,0,80.35
7/5/18,0.8549,-0.37,-5.07,0.756,-0.41,29.11,68.8,0.45,42.08,158.9,0.38,80.73
7/6/18,0.8519,-0.35,-5.42,0.754,-0.26,28.85,68.66,-0.13,41.95,159.1,0.13,80.86
7/9/18,0.8515,-0.05,-5.47,0.7575,0.46,29.31,68.76,-0.2,41.75,159.25,0.09,80.95
7/10/18,0.8527,0.14,-5.33,0.7538,-0.49,28.83,68.7,0.15,41.9,159.2,-0.03,80.92
7/11/18,0.8531,0.05,-5.28,0.7552,0.19,29.01,68.52,-0.09,41.81,159.3,0.06,80.98
7/12/18,0.8553,0.26,-5.02,0.7554,0.03,29.04,68.44,-0.26,41.55,159.3,0,80.98
7/13/18,0.8571,0.21,-4.81,0.7567,0.17,29.21,68.6,-0.12,41.43,159.45,0.09,81.08
7/16/18,0.854,-0.36,-5.17,0.7555,-0.16,29.05,68.42,0.23,41.66,159.7,0.16,81.23
7/17/18,0.8573,0.39,-4.79,0.7598,0.57,29.62,68.62,-0.26,41.4,159.8,0.06,81.3
7/18/18,0.8587,0.16,-4.62,0.7663,0.86,30.48,69.01,0.29,41.69,159.8,0,81.3
7/19/18,0.8618,0.36,-4.26,0.77,0.48,30.96,68.74,0.57,42.26,159.85,0.03,81.33
7/20/18,0.8541,-0.89,-5.16,0.7625,-0.97,29.99,68.84,-0.39,41.87,159.85,0,81.33
7/23/18,0.8546,0.06,-5.1,0.7631,0.08,30.06,68.94,0.15,42.02,159.4,-0.28,81.05
7/24/18,0.8559,0.15,-4.95,0.7613,-0.24,29.83,68.72,0.15,42.17,159.35,-0.03,81.02
7/25/18,0.8564,0.06,-4.89,0.7605,-0.11,29.72,68.66,-0.32,41.85,159.5,0.09,81.11
7/26/18,0.8581,0.2,-4.69,0.7623,0.24,29.96,68.6,-0.09,41.76,159.5,0,81.11
7/27/18,0.8576,-0.06,-4.75,0.7623,0,29.96,68.6,-0.09,41.67,159.5,0,81.11
7/30/18,0.8534,-0.49,-5.24,0.761,-0.17,29.79,68.54,0,41.67,159.55,0.03,81.14
7/31/18,0.8543,0.11,-5.13,0.7619,0.12,29.91,68.37,-0.09,41.58,159.55,0,81.14
8/1/18,0.8572,0.34,-4.79,0.7622,0.04,29.95,68.63,-0.25,41.33,159.4,-0.09,81.05
8/2/18,0.8612,0.47,-4.33,0.7672,0.66,30.6,68.54,0.38,41.71,159.6,0.13,81.17
8/3/18,0.8623,0.13,-4.2,0.768,0.1,30.71,68.82,-0.13,41.58,159.7,0.06,81.24
8/6/18,0.8648,0.29,-3.91,0.7724,0.57,31.28,68.62,0.41,41.99,159.65,-0.03,81.2
8/7/18,0.8623,-0.29,-4.2,0.7718,-0.08,31.2,68.65,-0.29,41.7,159.65,0,81.2
8/8/18,0.8622,-0.01,-4.21,0.7764,0.6,31.8,68.74,0.04,41.74,159.75,0.06,81.27
8/9/18,0.8646,0.28,-3.93,0.777,0.08,31.88,68.88,0.13,41.87,159.85,0.06,81.33
8/10/18,0.8773,1.47,-2.46,0.7831,0.79,32.66,70.02,0.2,42.07,159.85,0,81.33
8/13/18,0.8775,0.02,-2.44,0.7839,0.1,32.76,69.95,1.66,43.73,159.9,0.03,81.36
8/14/18,0.881,0.4,-2.04,0.7851,0.15,32.92,69.92,-0.1,43.63,160.05,0.09,81.45
8/15/18,0.8825,0.17,-1.87,0.7883,0.41,33.32,70.19,-0.04,43.59,160.05,0,81.45
8/16/18,0.8781,-0.5,-2.37,0.786,-0.29,33.03,70.09,0.39,43.98,160.4,0.22,81.67
8/17/18,0.8764,-0.19,-2.56,0.7852,-0.1,32.93,69.84,-0.14,43.84,160.35,-0.03,81.64
8/20/18,0.8743,-0.24,-2.8,0.7834,-0.23,32.7,69.85,-0.36,43.48,160.4,0.03,81.67
8/21/18,0.867,-0.83,-3.64,0.7776,-0.74,31.96,69.85,0.01,43.49,160.5,0.06,81.74
8/22/18,0.8624,-0.53,-4.17,0.7746,-0.39,31.57,70.09,0,43.49,160.5,0,81.74
8/23/18,0.8645,0.24,-3.92,0.7794,0.62,32.19,69.96,0.34,43.83,160.6,0.06,81.8
8/24/18,0.8602,-0.5,-4.42,0.7777,-0.22,31.98,70.16,-0.19,43.64,160.9,0.19,81.98
8/27/18,0.8565,-0.43,-4.85,0.7757,-0.26,31.72,70.09,0.29,43.93,161.05,0.09,82.08
8/28/18,0.8532,-0.39,-5.24,0.776,0.04,31.76,70.53,-0.1,43.83,161.2,0.09,82.17
8/29/18,0.8548,0.19,-5.05,0.7689,-0.91,30.84,70.74,0.63,44.46,161.3,0.06,82.23
8/30/18,0.8587,0.46,-4.59,0.7694,0.07,30.91,71,0.3,44.76,161.35,0.03,82.26
8/31/18,0.8624,0.43,-4.16,0.7714,0.26,31.17,71.58,0.37,45.13,161.4,0.03,82.3
9/4/18,0.8646,0.26,-3.91,0.7792,1.01,32.18,71.75,0.82,45.95,161.8,0.25,82.54
9/5/18,0.8606,-0.46,-4.37,0.775,-0.54,31.64,71.94,0.24,46.19,162.1,0.19,82.73
9/6/18,0.8603,-0.03,-4.4,0.7732,-0.23,31.41,71.78,0.27,46.46,161.4,-0.43,82.3
9/7/18,0.8642,0.45,-3.95,0.7732,0,31.41,72.45,-0.22,46.24,161.95,0.34,82.64
9/10/18,0.8618,-0.28,-4.23,0.7677,-0.71,30.7,72.69,0.93,47.17,162.3,0.22,82.85
9/11/18,0.8627,0.1,-4.12,0.7683,0.08,30.77,72.15,0.33,47.5,162.2,-0.06,82.79
9/12/18,0.8601,-0.3,-4.43,0.7675,-0.1,30.67,72.02,-0.74,46.76,162.4,0.12,82.92
9/13/18,0.8568,-0.38,-4.81,0.7631,-0.57,30.1,71.87,-0.18,46.58,162.75,0.22,83.13
9/14/18,0.8579,0.13,-4.68,0.7643,0.16,30.25,72.51,-0.21,46.37,163.6,0.52,83.65
9/17/18,0.8557,-0.26,-4.94,0.7607,-0.47,29.78,72.98,0.89,47.26,164.8,0.73,84.39
9/18/18,0.8552,-0.06,-5,0.76,-0.09,29.69,72.35,0.65,47.91,165.7,0.55,84.93
9/19/18,0.8558,0.07,-4.93,0.7598,-0.03,29.66,72.01,-0.86,47.05,167,0.78,85.72
9/20/18,0.8515,-0.5,-5.43,0.7555,-0.57,29.1,72.18,-0.47,46.58,168.6,0.96,86.68
9/21/18,0.8519,0.05,-5.38,0.7653,1.3,30.4,72.66,0.24,46.82,168.6,0,86.68
9/24/18,0.8494,-0.29,-5.67,0.7617,-0.47,29.93,72.68,0.67,47.49,168.6,0,86.68
9/25/18,0.8496,0.02,-5.65,0.7598,-0.25,29.68,72.59,0.03,47.52,168.55,-0.03,86.65
9/26/18,0.8505,0.11,-5.54,0.7586,-0.16,29.52,72.55,-0.12,47.4,168.8,0.15,86.79
9/27/18,0.8569,0.75,-4.79,0.7631,0.59,30.11,72.54,-0.06,47.34,169.1,0.18,86.97
9/28/18,0.8604,0.41,-4.38,0.7661,0.39,30.5,72.92,-0.01,47.33,169,-0.06,86.91
10/1/18,0.8645,0.48,-3.91,0.7673,0.16,30.66,72.91,0.52,47.85,168.9,-0.06,86.85
10/2/18,0.8651,0.07,-3.84,0.7702,0.38,31.04,73.34,-0.01,47.84,169.2,0.18,87.03
10/3/18,0.8677,0.3,-3.54,0.7696,-0.08,30.96,73.62,0.59,48.43,169.7,0.3,87.33
10/4/18,0.869,0.15,-3.39,0.7684,-0.16,30.81,73.76,0.38,48.81,169.85,0.09,87.41
10/5/18,0.8694,0.05,-3.34,0.7633,-0.66,30.14,74.33,0.19,49,170.2,0.21,87.62
10/9/18,0.8709,0.17,-3.17,0.7611,-0.29,29.85,74.25,0.77,49.77,170.9,0.41,88.03
10/10/18,0.8665,-0.51,-3.67,0.7572,-0.51,29.34,74.04,-0.11,49.66,171,0.06,88.09
10/11/18,0.8647,-0.21,-3.88,0.758,0.11,29.45,73.6,-0.28,49.38,171.1,0.06,88.15
10/12/18,0.8651,0.05,-3.84,0.7602,0.29,29.74,73.76,-0.59,48.79,169.5,-0.94,87.21
10/15/18,0.8625,-0.3,-4.14,0.7594,-0.11,29.63,73.46,0.22,49.01,170.1,0.35,87.57
10/16/18,0.8626,0.01,-4.12,0.757,-0.32,29.32,73.52,-0.41,48.6,170.6,0.29,87.86
10/17/18,0.8666,0.46,-3.66,0.7612,0.55,29.87,73.52,0.08,48.68,170.8,0.12,87.98
10/18/18,0.87,0.39,-3.27,0.7656,0.58,30.45,73.37,0,48.68,171.1,0.18,88.15
10/19/18,0.8686,-0.16,-3.43,0.7666,0.13,30.58,73.56,-0.2,48.48,171.6,0.29,88.45
10/22/18,0.8721,0.4,-3.03,0.7708,0.55,31.13,73.54,0.26,48.74,172.4,0.47,88.91
10/23/18,0.8711,-0.11,-3.14,0.7703,-0.06,31.06,73.18,-0.03,48.71,172.4,0,88.91
10/24/18,0.878,0.79,-2.35,0.7753,0.65,31.71,73.21,-0.49,48.22,172.4,0,88.91
10/25/18,0.8792,0.14,-2.21,0.7796,0.55,32.27,73.46,0.04,48.26,172.5,0.06,88.97
10/26/18,0.8781,-0.13,-2.34,0.7797,0.01,32.28,73.42,0.34,48.6,172.6,0.06,89.03
10/29/18,0.878,-0.01,-2.35,0.7808,0.14,32.42,73.62,-0.05,48.55,173.7,0.64,89.67
10/30/18,0.88,0.23,-2.12,0.7855,0.6,33.02,73.95,0.27,48.82,174.1,0.23,89.9
10/31/18,0.8825,0.28,-1.84,0.7825,-0.38,32.64,73.45,0.45,49.27,175.3,0.69,90.59
11/1/18,0.8775,-0.57,-2.4,0.7708,-1.5,31.14,72.44,-0.68,48.59,174,-0.74,89.84
11/2/18,0.8789,0.16,-2.24,0.7713,0.06,31.21,73.08,-1.38,47.21,174.1,0.06,89.9
11/5/18,0.8777,-0.14,-2.38,0.768,-0.43,30.78,72.95,0.88,48.09,174.1,0,89.9
11/6/18,0.8763,-0.16,-2.54,0.7648,-0.42,30.36,72.44,-0.18,47.91,174.1,0,89.9
11/7/18,0.8727,-0.41,-2.95,0.7608,-0.52,29.84,72.37,-0.7,47.21,174.5,0.23,90.13
11/8/18,0.876,0.38,-2.57,0.7624,0.21,30.05,72.48,-0.1,47.11,174.7,0.11,90.25
11/9/18,0.883,0.8,-1.77,0.7705,1.06,31.11,72.61,0.15,47.26,174.9,0.11,90.36
11/13/18,0.8859,0.33,-1.45,0.7674,-0.4,30.71,72.3,0.18,47.44,175.9,0.57,90.93
11/14/18,0.884,-0.21,-1.66,0.7686,0.16,30.87,71.97,-0.43,47.01,175.9,0,90.93
11/15/18,0.8831,-0.1,-1.76,0.7844,2.06,32.92,71.98,-0.46,46.55,176.45,0.31,91.25
11/16/18,0.877,-0.69,-2.45,0.7789,-0.7,32.22,71.6,0.01,46.56,176.5,0.03,91.27
11/19/18,0.8735,-0.4,-2.85,0.7787,-0.03,32.2,71.49,-0.53,46.03,177,0.28,91.56
11/20/18,0.8779,0.5,-2.35,0.7807,0.26,32.45,71.3,-0.15,45.88,177,0,91.56
11/21/18,0.8777,-0.02,-2.37,0.7827,0.26,32.71,70.65,-0.27,45.61,178.5,0.85,92.4
11/23/18,0.8825,0.55,-1.82,0.781,-0.22,32.49,70.81,-0.91,44.7,179.4,0.5,92.91
11/26/18,0.8821,-0.05,-1.87,0.7807,-0.04,32.45,70.8,0.23,44.93,180,0.33,93.24
11/27/18,0.8864,0.49,-1.38,0.7856,0.63,33.08,70.63,-0.01,44.92,180.1,0.06,93.3
11/28/18,0.8861,-0.03,-1.42,0.7833,-0.29,32.79,69.79,-0.24,44.68,179.4,-0.39,92.91
11/29/18,0.8786,-0.85,-2.26,0.7819,-0.18,32.61,69.62,-1.19,43.49,179.5,0.06,92.97
11/30/18,0.8832,0.52,-1.74,0.783,0.14,32.75,70.4,-0.24,43.25,178.5,-0.56,92.41
12/3/18,0.8806,-0.29,-2.03,0.7848,0.23,32.98,70.52,1.12,44.37,178.6,0.06,92.46
12/4/18,0.8814,0.09,-1.94,0.7862,0.18,33.16,70.84,0.17,44.54,178.8,0.11,92.58
12/6/18,0.8792,-0.25,-2.19,0.7827,-0.45,32.71,70.85,0.45,44.99,179,0.11,92.69
12/7/18,0.878,-0.14,-2.33,0.7844,0.22,32.93,72.436,0.01,45,178.4,-0.34,92.35
12/10/18,0.8797,0.19,-2.13,0.7963,1.52,34.45,72.27,2.24,47.24,178.7,0.17,92.52
12/11/18,0.8839,0.48,-1.66,0.7985,0.28,34.73,71.79,-0.23,47.01,179.1,0.22,92.75
12/12/18,0.8801,-0.43,-2.09,0.79,-1.06,33.66,71.52,-0.66,46.35,179.25,0.08,92.83
12/13/18,0.8804,0.03,-2.05,0.7915,0.19,33.85,71.94,-0.38,45.97,179.5,0.14,92.97
12/14/18,0.885,0.52,-1.53,0.7955,0.51,34.36,71.6,0.59,46.56,179.6,0.06,93.02
